Time,well,value,mrna,buffer,buffer_conc,repeat,comment
1.3741666666666665,E3,1765,yes,DTT,4 mM,R1,
1.4241666666666666,E3,1550,yes,DTT,4 mM,R1,
1.4741666666666666,E3,1801,yes,DTT,4 mM,R1,
1.524166666666667,E3,1651,yes,DTT,4 mM,R1,
1.5741666666666667,E3,1795,yes,DTT,4 mM,R1,
1.6241666666666668,E3,1778,yes,DTT,4 mM,R1,
1.6741666666666668,E3,1585,yes,DTT,4 mM,R1,
1.7241666666666666,E3,1392,yes,DTT,4 mM,R1,
1.7741666666666664,E3,1824,yes,DTT,4 mM,R1,
1.8241666666666667,E3,1413,yes,DTT,4 mM,R1,
1.874166666666667,E3,1898,yes,DTT,4 mM,R1,
1.9241666666666668,E3,1541,yes,DTT,4 mM,R1,
1.9741666666666666,E3,1637,yes,DTT,4 mM,R1,
2.0241666666666664,E3,1467,yes,DTT,4 mM,R1,
2.0741666666666667,E3,1952,yes,DTT,4 mM,R1,
2.1241666666666665,E3,1587,yes,DTT,4 mM,R1,
2.174166666666667,E3,1780,yes,DTT,4 mM,R1,
2.2241666666666666,E3,1810,yes,DTT,4 mM,R1,
2.274166666666667,E3,1786,yes,DTT,4 mM,R1,
2.3241666666666667,E3,1440,yes,DTT,4 mM,R1,
2.3741666666666665,E3,1860,yes,DTT,4 mM,R1,
2.424166666666667,E3,1642,yes,DTT,4 mM,R1,
2.4741666666666666,E3,1613,yes,DTT,4 mM,R1,
2.524166666666667,E3,1947,yes,DTT,4 mM,R1,
2.5741666666666667,E3,1711,yes,DTT,4 mM,R1,
2.6241666666666665,E3,1730,yes,DTT,4 mM,R1,
2.674166666666667,E3,1473,yes,DTT,4 mM,R1,
2.7241666666666666,E3,1507,yes,DTT,4 mM,R1,
2.774166666666667,E3,1572,yes,DTT,4 mM,R1,
2.8241666666666667,E3,1683,yes,DTT,4 mM,R1,
2.8741666666666665,E3,1609,yes,DTT,4 mM,R1,
2.924166666666667,E3,1951,yes,DTT,4 mM,R1,
2.9741666666666666,E3,1773,yes,DTT,4 mM,R1,
3.0241666666666664,E3,1807,yes,DTT,4 mM,R1,
3.0741666666666667,E3,1687,yes,DTT,4 mM,R1,
3.1241666666666665,E3,1444,yes,DTT,4 mM,R1,
3.1741666666666664,E3,1588,yes,DTT,4 mM,R1,
3.224166666666666,E3,1842,yes,DTT,4 mM,R1,
3.274166666666667,E3,1871,yes,DTT,4 mM,R1,
3.3241666666666667,E3,1510,yes,DTT,4 mM,R1,
3.3741666666666665,E3,1466,yes,DTT,4 mM,R1,
3.4241666666666672,E3,1897,yes,DTT,4 mM,R1,
3.474166666666667,E3,1797,yes,DTT,4 mM,R1,
3.524166666666667,E3,1783,yes,DTT,4 mM,R1,
3.5741666666666667,E3,1606,yes,DTT,4 mM,R1,
3.6241666666666665,E3,2100,yes,DTT,4 mM,R1,
3.674166666666667,E3,1522,yes,DTT,4 mM,R1,
3.7241666666666666,E3,1731,yes,DTT,4 mM,R1,
3.774166666666667,E3,1687,yes,DTT,4 mM,R1,
3.8241666666666667,E3,1977,yes,DTT,4 mM,R1,
3.8741666666666665,E3,1690,yes,DTT,4 mM,R1,
3.9241666666666664,E3,1555,yes,DTT,4 mM,R1,
3.974166666666666,E3,1738,yes,DTT,4 mM,R1,
4.024166666666667,E3,1681,yes,DTT,4 mM,R1,
4.074166666666667,E3,1575,yes,DTT,4 mM,R1,
4.1241666666666665,E3,1506,yes,DTT,4 mM,R1,
4.174166666666666,E3,1411,yes,DTT,4 mM,R1,
4.224166666666667,E3,1960,yes,DTT,4 mM,R1,
4.274166666666667,E3,1873,yes,DTT,4 mM,R1,
4.324166666666667,E3,1461,yes,DTT,4 mM,R1,
4.3741666666666665,E3,1885,yes,DTT,4 mM,R1,
4.424166666666666,E3,1644,yes,DTT,4 mM,R1,
4.474166666666667,E3,1630,yes,DTT,4 mM,R1,
4.524166666666667,E3,1935,yes,DTT,4 mM,R1,
4.574166666666667,E3,1853,yes,DTT,4 mM,R1,
4.6241666666666665,E3,1852,yes,DTT,4 mM,R1,
4.674166666666666,E3,1633,yes,DTT,4 mM,R1,
4.724166666666667,E3,1881,yes,DTT,4 mM,R1,
4.774166666666667,E3,2029,yes,DTT,4 mM,R1,
4.824166666666667,E3,1786,yes,DTT,4 mM,R1,
4.8741666666666665,E3,1784,yes,DTT,4 mM,R1,
4.924166666666666,E3,1815,yes,DTT,4 mM,R1,
4.974166666666667,E3,1743,yes,DTT,4 mM,R1,
5.024166666666667,E3,1647,yes,DTT,4 mM,R1,
5.074166666666667,E3,1860,yes,DTT,4 mM,R1,
5.1241666666666665,E3,1739,yes,DTT,4 mM,R1,
5.174166666666666,E3,1581,yes,DTT,4 mM,R1,
5.224166666666667,E3,1941,yes,DTT,4 mM,R1,
5.274166666666667,E3,1922,yes,DTT,4 mM,R1,
5.324166666666667,E3,1447,yes,DTT,4 mM,R1,
5.3741666666666665,E3,1951,yes,DTT,4 mM,R1,
5.424166666666666,E3,1739,yes,DTT,4 mM,R1,
5.474166666666667,E3,2040,yes,DTT,4 mM,R1,
5.524166666666667,E3,1786,yes,DTT,4 mM,R1,
5.574166666666667,E3,1705,yes,DTT,4 mM,R1,
5.6241666666666665,E3,2214,yes,DTT,4 mM,R1,
5.674166666666666,E3,1803,yes,DTT,4 mM,R1,
5.724166666666667,E3,2344,yes,DTT,4 mM,R1,
5.774166666666667,E3,1548,yes,DTT,4 mM,R1,
5.824166666666667,E3,1857,yes,DTT,4 mM,R1,
5.8741666666666665,E3,1796,yes,DTT,4 mM,R1,
5.924166666666666,E3,2098,yes,DTT,4 mM,R1,
5.974166666666667,E3,1746,yes,DTT,4 mM,R1,
6.024166666666666,E3,1785,yes,DTT,4 mM,R1,
6.074166666666667,E3,1877,yes,DTT,4 mM,R1,
6.124166666666666,E3,1879,yes,DTT,4 mM,R1,
6.174166666666666,E3,1786,yes,DTT,4 mM,R1,
6.224166666666667,E3,1912,yes,DTT,4 mM,R1,
6.274166666666667,E3,1972,yes,DTT,4 mM,R1,
6.324166666666667,E3,1999,yes,DTT,4 mM,R1,
6.3741666666666665,E3,1775,yes,DTT,4 mM,R1,
6.424166666666666,E3,2067,yes,DTT,4 mM,R1,
6.474166666666667,E3,1953,yes,DTT,4 mM,R1,
6.524166666666668,E3,1963,yes,DTT,4 mM,R1,
6.574166666666667,E3,2010,yes,DTT,4 mM,R1,
6.624166666666667,E3,2150,yes,DTT,4 mM,R1,
6.674166666666666,E3,1909,yes,DTT,4 mM,R1,
6.724166666666667,E3,1878,yes,DTT,4 mM,R1,
6.774166666666666,E3,1942,yes,DTT,4 mM,R1,
6.824166666666667,E3,2107,yes,DTT,4 mM,R1,
6.874166666666666,E3,2030,yes,DTT,4 mM,R1,
6.924166666666666,E3,1990,yes,DTT,4 mM,R1,
6.974166666666667,E3,1863,yes,DTT,4 mM,R1,
7.024166666666667,E3,1829,yes,DTT,4 mM,R1,
7.074166666666667,E3,2073,yes,DTT,4 mM,R1,
7.1241666666666665,E3,2204,yes,DTT,4 mM,R1,
7.174166666666666,E3,2367,yes,DTT,4 mM,R1,
7.224166666666667,E3,1923,yes,DTT,4 mM,R1,
7.274166666666668,E3,2221,yes,DTT,4 mM,R1,
7.324166666666667,E3,2581,yes,DTT,4 mM,R1,
7.374166666666667,E3,2127,yes,DTT,4 mM,R1,
7.424166666666666,E3,1970,yes,DTT,4 mM,R1,
7.474166666666667,E3,2131,yes,DTT,4 mM,R1,
7.524166666666666,E3,1809,yes,DTT,4 mM,R1,
7.574166666666667,E3,1641,yes,DTT,4 mM,R1,
7.624166666666666,E3,2093,yes,DTT,4 mM,R1,
7.674166666666666,E3,2090,yes,DTT,4 mM,R1,
7.724166666666667,E3,1979,yes,DTT,4 mM,R1,
7.774166666666667,E3,1898,yes,DTT,4 mM,R1,
7.824166666666667,E3,2325,yes,DTT,4 mM,R1,
7.8741666666666665,E3,2250,yes,DTT,4 mM,R1,
7.924166666666666,E3,2028,yes,DTT,4 mM,R1,
7.974166666666667,E3,1513,yes,DTT,4 mM,R1,
8.024166666666666,E3,2161,yes,DTT,4 mM,R1,
8.074166666666667,E3,2164,yes,DTT,4 mM,R1,
8.124166666666667,E3,1646,yes,DTT,4 mM,R1,
8.174166666666666,E3,2080,yes,DTT,4 mM,R1,
8.224166666666667,E3,1892,yes,DTT,4 mM,R1,
8.274166666666666,E3,2254,yes,DTT,4 mM,R1,
8.324166666666667,E3,2177,yes,DTT,4 mM,R1,
8.374166666666667,E3,2199,yes,DTT,4 mM,R1,
8.424166666666666,E3,1975,yes,DTT,4 mM,R1,
8.474166666666667,E3,1791,yes,DTT,4 mM,R1,
8.524166666666666,E3,2110,yes,DTT,4 mM,R1,
8.574166666666667,E3,1926,yes,DTT,4 mM,R1,
8.624166666666667,E3,1769,yes,DTT,4 mM,R1,
8.674166666666666,E3,2172,yes,DTT,4 mM,R1,
8.724166666666667,E3,2137,yes,DTT,4 mM,R1,
8.774166666666666,E3,1978,yes,DTT,4 mM,R1,
8.824166666666667,E3,1729,yes,DTT,4 mM,R1,
8.874166666666667,E3,2077,yes,DTT,4 mM,R1,
8.924166666666666,E3,2102,yes,DTT,4 mM,R1,
8.974166666666667,E3,2182,yes,DTT,4 mM,R1,
9.024166666666666,E3,1809,yes,DTT,4 mM,R1,
9.074166666666667,E3,2231,yes,DTT,4 mM,R1,
9.124166666666667,E3,2100,yes,DTT,4 mM,R1,
9.174166666666666,E3,2483,yes,DTT,4 mM,R1,
9.224166666666667,E3,2285,yes,DTT,4 mM,R1,
9.274166666666666,E3,1970,yes,DTT,4 mM,R1,
9.324166666666667,E3,2096,yes,DTT,4 mM,R1,
9.374166666666667,E3,2137,yes,DTT,4 mM,R1,
9.424166666666666,E3,2336,yes,DTT,4 mM,R1,
9.474166666666667,E3,2639,yes,DTT,4 mM,R1,
9.524166666666666,E3,1976,yes,DTT,4 mM,R1,
9.574166666666667,E3,2193,yes,DTT,4 mM,R1,
9.624166666666667,E3,1730,yes,DTT,4 mM,R1,
9.674166666666666,E3,2383,yes,DTT,4 mM,R1,
9.724166666666667,E3,1961,yes,DTT,4 mM,R1,
9.774166666666666,E3,2263,yes,DTT,4 mM,R1,
9.824166666666667,E3,2183,yes,DTT,4 mM,R1,
9.874166666666667,E3,1958,yes,DTT,4 mM,R1,
9.924166666666666,E3,2190,yes,DTT,4 mM,R1,
9.974166666666667,E3,2124,yes,DTT,4 mM,R1,
10.024166666666666,E3,2421,yes,DTT,4 mM,R1,
10.074166666666667,E3,2136,yes,DTT,4 mM,R1,
10.124166666666667,E3,2340,yes,DTT,4 mM,R1,
10.174166666666666,E3,2222,yes,DTT,4 mM,R1,
10.224166666666667,E3,2396,yes,DTT,4 mM,R1,
10.274166666666666,E3,2228,yes,DTT,4 mM,R1,
10.324166666666667,E3,2283,yes,DTT,4 mM,R1,
10.374166666666667,E3,2295,yes,DTT,4 mM,R1,
10.424166666666666,E3,2318,yes,DTT,4 mM,R1,
10.474166666666667,E3,2559,yes,DTT,4 mM,R1,
10.524166666666666,E3,1910,yes,DTT,4 mM,R1,
10.574166666666667,E3,2250,yes,DTT,4 mM,R1,
10.624166666666667,E3,2525,yes,DTT,4 mM,R1,
10.674166666666666,E3,1819,yes,DTT,4 mM,R1,
10.724166666666667,E3,2146,yes,DTT,4 mM,R1,
10.774166666666666,E3,2029,yes,DTT,4 mM,R1,
10.824166666666667,E3,2338,yes,DTT,4 mM,R1,
10.874166666666667,E3,2215,yes,DTT,4 mM,R1,
10.924166666666666,E3,2513,yes,DTT,4 mM,R1,
10.974166666666667,E3,2551,yes,DTT,4 mM,R1,
11.024166666666666,E3,2190,yes,DTT,4 mM,R1,
11.074166666666667,E3,2579,yes,DTT,4 mM,R1,
11.124166666666667,E3,2302,yes,DTT,4 mM,R1,
11.174166666666666,E3,1897,yes,DTT,4 mM,R1,
11.224166666666667,E3,1907,yes,DTT,4 mM,R1,
11.274166666666666,E3,2060,yes,DTT,4 mM,R1,
11.324166666666667,E3,2319,yes,DTT,4 mM,R1,
11.374166666666667,E3,2659,yes,DTT,4 mM,R1,
11.424166666666666,E3,2606,yes,DTT,4 mM,R1,
11.474166666666667,E3,2450,yes,DTT,4 mM,R1,
11.524166666666666,E3,2537,yes,DTT,4 mM,R1,
11.574166666666667,E3,2314,yes,DTT,4 mM,R1,
11.624166666666667,E3,2520,yes,DTT,4 mM,R1,
11.674166666666666,E3,2119,yes,DTT,4 mM,R1,
11.724166666666667,E3,1836,yes,DTT,4 mM,R1,
11.774166666666666,E3,2393,yes,DTT,4 mM,R1,
11.824166666666667,E3,2303,yes,DTT,4 mM,R1,
11.874166666666667,E3,2421,yes,DTT,4 mM,R1,
11.924166666666666,E3,2588,yes,DTT,4 mM,R1,
11.974166666666667,E3,2504,yes,DTT,4 mM,R1,
12.024166666666666,E3,2192,yes,DTT,4 mM,R1,
0.024166666666666666,E4,558,no,DTT,4 mM,R2,
0.07416666666666667,E4,512,no,DTT,4 mM,R2,
0.12416666666666668,E4,522,no,DTT,4 mM,R2,
0.17416666666666666,E4,483,no,DTT,4 mM,R2,
0.22416666666666665,E4,491,no,DTT,4 mM,R2,
0.27416666666666667,E4,370,no,DTT,4 mM,R2,
0.32416666666666666,E4,382,no,DTT,4 mM,R2,
0.37416666666666665,E4,401,no,DTT,4 mM,R2,
0.4241666666666666,E4,550,no,DTT,4 mM,R2,
0.4741666666666667,E4,470,no,DTT,4 mM,R2,
0.5241666666666667,E4,628,no,DTT,4 mM,R2,
0.5741666666666667,E4,502,no,DTT,4 mM,R2,
0.6241666666666668,E4,433,no,DTT,4 mM,R2,
0.6741666666666667,E4,382,no,DTT,4 mM,R2,
0.7241666666666667,E4,507,no,DTT,4 mM,R2,
0.7741666666666667,E4,464,no,DTT,4 mM,R2,
0.8241666666666667,E4,586,no,DTT,4 mM,R2,
0.8741666666666668,E4,496,no,DTT,4 mM,R2,
0.9241666666666668,E4,496,no,DTT,4 mM,R2,
0.9741666666666667,E4,288,no,DTT,4 mM,R2,
1.0241666666666667,E4,492,no,DTT,4 mM,R2,
1.0741666666666667,E4,655,no,DTT,4 mM,R2,
1.1241666666666668,E4,391,no,DTT,4 mM,R2,
1.1741666666666666,E4,702,no,DTT,4 mM,R2,
1.2241666666666666,E4,587,no,DTT,4 mM,R2,
1.2741666666666667,E4,641,no,DTT,4 mM,R2,
1.3241666666666667,E4,424,no,DTT,4 mM,R2,
1.3741666666666665,E4,464,no,DTT,4 mM,R2,
1.4241666666666666,E4,515,no,DTT,4 mM,R2,
1.4741666666666666,E4,370,no,DTT,4 mM,R2,
1.524166666666667,E4,412,no,DTT,4 mM,R2,
1.5741666666666667,E4,486,no,DTT,4 mM,R2,
1.6241666666666668,E4,505,no,DTT,4 mM,R2,
1.6741666666666668,E4,409,no,DTT,4 mM,R2,
1.7241666666666666,E4,613,no,DTT,4 mM,R2,
1.7741666666666664,E4,396,no,DTT,4 mM,R2,
1.8241666666666667,E4,393,no,DTT,4 mM,R2,
1.874166666666667,E4,431,no,DTT,4 mM,R2,
1.9241666666666668,E4,473,no,DTT,4 mM,R2,
1.9741666666666666,E4,468,no,DTT,4 mM,R2,
2.0241666666666664,E4,539,no,DTT,4 mM,R2,
2.0741666666666667,E4,442,no,DTT,4 mM,R2,
2.1241666666666665,E4,627,no,DTT,4 mM,R2,
2.174166666666667,E4,510,no,DTT,4 mM,R2,
2.2241666666666666,E4,561,no,DTT,4 mM,R2,
2.274166666666667,E4,551,no,DTT,4 mM,R2,
2.3241666666666667,E4,736,no,DTT,4 mM,R2,
2.3741666666666665,E4,584,no,DTT,4 mM,R2,
2.424166666666667,E4,463,no,DTT,4 mM,R2,
2.4741666666666666,E4,461,no,DTT,4 mM,R2,
2.524166666666667,E4,456,no,DTT,4 mM,R2,
2.5741666666666667,E4,436,no,DTT,4 mM,R2,
2.6241666666666665,E4,545,no,DTT,4 mM,R2,
2.674166666666667,E4,593,no,DTT,4 mM,R2,
2.7241666666666666,E4,410,no,DTT,4 mM,R2,
2.774166666666667,E4,749,no,DTT,4 mM,R2,
2.8241666666666667,E4,521,no,DTT,4 mM,R2,
2.8741666666666665,E4,311,no,DTT,4 mM,R2,
2.924166666666667,E4,463,no,DTT,4 mM,R2,
2.9741666666666666,E4,551,no,DTT,4 mM,R2,
3.0241666666666664,E4,393,no,DTT,4 mM,R2,
3.0741666666666667,E4,499,no,DTT,4 mM,R2,
3.1241666666666665,E4,436,no,DTT,4 mM,R2,
3.1741666666666664,E4,440,no,DTT,4 mM,R2,
3.224166666666666,E4,479,no,DTT,4 mM,R2,
3.274166666666667,E4,441,no,DTT,4 mM,R2,
3.3241666666666667,E4,246,no,DTT,4 mM,R2,
3.3741666666666665,E4,398,no,DTT,4 mM,R2,
3.4241666666666672,E4,659,no,DTT,4 mM,R2,
3.474166666666667,E4,476,no,DTT,4 mM,R2,
3.524166666666667,E4,400,no,DTT,4 mM,R2,
3.5741666666666667,E4,386,no,DTT,4 mM,R2,
3.6241666666666665,E4,447,no,DTT,4 mM,R2,
3.674166666666667,E4,337,no,DTT,4 mM,R2,
3.7241666666666666,E4,557,no,DTT,4 mM,R2,
3.774166666666667,E4,450,no,DTT,4 mM,R2,
3.8241666666666667,E4,506,no,DTT,4 mM,R2,
3.8741666666666665,E4,427,no,DTT,4 mM,R2,
3.9241666666666664,E4,508,no,DTT,4 mM,R2,
3.974166666666666,E4,453,no,DTT,4 mM,R2,
4.024166666666667,E4,467,no,DTT,4 mM,R2,
4.074166666666667,E4,367,no,DTT,4 mM,R2,
4.1241666666666665,E4,519,no,DTT,4 mM,R2,
4.174166666666666,E4,406,no,DTT,4 mM,R2,
4.224166666666667,E4,504,no,DTT,4 mM,R2,
4.274166666666667,E4,397,no,DTT,4 mM,R2,
4.324166666666667,E4,506,no,DTT,4 mM,R2,
4.3741666666666665,E4,550,no,DTT,4 mM,R2,
4.424166666666666,E4,495,no,DTT,4 mM,R2,
4.474166666666667,E4,330,no,DTT,4 mM,R2,
4.524166666666667,E4,514,no,DTT,4 mM,R2,
4.574166666666667,E4,383,no,DTT,4 mM,R2,
4.6241666666666665,E4,508,no,DTT,4 mM,R2,
4.674166666666666,E4,523,no,DTT,4 mM,R2,
4.724166666666667,E4,506,no,DTT,4 mM,R2,
4.774166666666667,E4,400,no,DTT,4 mM,R2,
4.824166666666667,E4,476,no,DTT,4 mM,R2,
4.8741666666666665,E4,528,no,DTT,4 mM,R2,
4.924166666666666,E4,399,no,DTT,4 mM,R2,
4.974166666666667,E4,489,no,DTT,4 mM,R2,
5.024166666666667,E4,458,no,DTT,4 mM,R2,
5.074166666666667,E4,566,no,DTT,4 mM,R2,
5.1241666666666665,E4,277,no,DTT,4 mM,R2,
5.174166666666666,E4,681,no,DTT,4 mM,R2,
5.224166666666667,E4,345,no,DTT,4 mM,R2,
5.274166666666667,E4,572,no,DTT,4 mM,R2,
5.324166666666667,E4,589,no,DTT,4 mM,R2,
5.3741666666666665,E4,385,no,DTT,4 mM,R2,
5.424166666666666,E4,474,no,DTT,4 mM,R2,
5.474166666666667,E4,493,no,DTT,4 mM,R2,
5.524166666666667,E4,458,no,DTT,4 mM,R2,
5.574166666666667,E4,401,no,DTT,4 mM,R2,
5.6241666666666665,E4,528,no,DTT,4 mM,R2,
5.674166666666666,E4,383,no,DTT,4 mM,R2,
5.724166666666667,E4,468,no,DTT,4 mM,R2,
5.774166666666667,E4,388,no,DTT,4 mM,R2,
5.824166666666667,E4,811,no,DTT,4 mM,R2,
5.8741666666666665,E4,333,no,DTT,4 mM,R2,
5.924166666666666,E4,346,no,DTT,4 mM,R2,
5.974166666666667,E4,357,no,DTT,4 mM,R2,
6.024166666666666,E4,409,no,DTT,4 mM,R2,
6.074166666666667,E4,410,no,DTT,4 mM,R2,
6.124166666666666,E4,511,no,DTT,4 mM,R2,
6.174166666666666,E4,440,no,DTT,4 mM,R2,
6.224166666666667,E4,477,no,DTT,4 mM,R2,
6.274166666666667,E4,333,no,DTT,4 mM,R2,
6.324166666666667,E4,508,no,DTT,4 mM,R2,
6.3741666666666665,E4,630,no,DTT,4 mM,R2,
6.424166666666666,E4,405,no,DTT,4 mM,R2,
6.474166666666667,E4,568,no,DTT,4 mM,R2,
6.524166666666668,E4,476,no,DTT,4 mM,R2,
6.574166666666667,E4,380,no,DTT,4 mM,R2,
6.624166666666667,E4,451,no,DTT,4 mM,R2,
6.674166666666666,E4,473,no,DTT,4 mM,R2,
6.724166666666667,E4,438,no,DTT,4 mM,R2,
6.774166666666666,E4,462,no,DTT,4 mM,R2,
6.824166666666667,E4,380,no,DTT,4 mM,R2,
6.874166666666666,E4,416,no,DTT,4 mM,R2,
6.924166666666666,E4,504,no,DTT,4 mM,R2,
6.974166666666667,E4,453,no,DTT,4 mM,R2,
7.024166666666667,E4,520,no,DTT,4 mM,R2,
7.074166666666667,E4,364,no,DTT,4 mM,R2,
7.1241666666666665,E4,365,no,DTT,4 mM,R2,
7.174166666666666,E4,447,no,DTT,4 mM,R2,
7.224166666666667,E4,298,no,DTT,4 mM,R2,
7.274166666666668,E4,518,no,DTT,4 mM,R2,
7.324166666666667,E4,456,no,DTT,4 mM,R2,
7.374166666666667,E4,381,no,DTT,4 mM,R2,
7.424166666666666,E4,402,no,DTT,4 mM,R2,
7.474166666666667,E4,520,no,DTT,4 mM,R2,
7.524166666666666,E4,329,no,DTT,4 mM,R2,
7.574166666666667,E4,550,no,DTT,4 mM,R2,
7.624166666666666,E4,389,no,DTT,4 mM,R2,
7.674166666666666,E4,542,no,DTT,4 mM,R2,
7.724166666666667,E4,482,no,DTT,4 mM,R2,
7.774166666666667,E4,493,no,DTT,4 mM,R2,
7.824166666666667,E4,420,no,DTT,4 mM,R2,
7.8741666666666665,E4,412,no,DTT,4 mM,R2,
7.924166666666666,E4,495,no,DTT,4 mM,R2,
7.974166666666667,E4,494,no,DTT,4 mM,R2,
8.024166666666666,E4,404,no,DTT,4 mM,R2,
8.074166666666667,E4,384,no,DTT,4 mM,R2,
8.124166666666667,E4,359,no,DTT,4 mM,R2,
8.174166666666666,E4,366,no,DTT,4 mM,R2,
8.224166666666667,E4,357,no,DTT,4 mM,R2,
8.274166666666666,E4,403,no,DTT,4 mM,R2,
8.324166666666667,E4,492,no,DTT,4 mM,R2,
8.374166666666667,E4,400,no,DTT,4 mM,R2,
8.424166666666666,E4,372,no,DTT,4 mM,R2,
8.474166666666667,E4,602,no,DTT,4 mM,R2,
8.524166666666666,E4,447,no,DTT,4 mM,R2,
8.574166666666667,E4,537,no,DTT,4 mM,R2,
8.624166666666667,E4,433,no,DTT,4 mM,R2,
8.674166666666666,E4,371,no,DTT,4 mM,R2,
8.724166666666667,E4,483,no,DTT,4 mM,R2,
8.774166666666666,E4,610,no,DTT,4 mM,R2,
8.824166666666667,E4,644,no,DTT,4 mM,R2,
8.874166666666667,E4,379,no,DTT,4 mM,R2,
8.924166666666666,E4,452,no,DTT,4 mM,R2,
8.974166666666667,E4,459,no,DTT,4 mM,R2,
9.024166666666666,E4,554,no,DTT,4 mM,R2,
9.074166666666667,E4,591,no,DTT,4 mM,R2,
9.124166666666667,E4,311,no,DTT,4 mM,R2,
9.174166666666666,E4,546,no,DTT,4 mM,R2,
9.224166666666667,E4,490,no,DTT,4 mM,R2,
9.274166666666666,E4,516,no,DTT,4 mM,R2,
9.324166666666667,E4,591,no,DTT,4 mM,R2,
9.374166666666667,E4,404,no,DTT,4 mM,R2,
9.424166666666666,E4,561,no,DTT,4 mM,R2,
9.474166666666667,E4,576,no,DTT,4 mM,R2,
9.524166666666666,E4,490,no,DTT,4 mM,R2,
9.574166666666667,E4,529,no,DTT,4 mM,R2,
9.624166666666667,E4,597,no,DTT,4 mM,R2,
9.674166666666666,E4,484,no,DTT,4 mM,R2,
9.724166666666667,E4,324,no,DTT,4 mM,R2,
9.774166666666666,E4,383,no,DTT,4 mM,R2,
9.824166666666667,E4,463,no,DTT,4 mM,R2,
9.874166666666667,E4,298,no,DTT,4 mM,R2,
9.924166666666666,E4,496,no,DTT,4 mM,R2,
9.974166666666667,E4,371,no,DTT,4 mM,R2,
10.024166666666666,E4,372,no,DTT,4 mM,R2,
10.074166666666667,E4,512,no,DTT,4 mM,R2,
10.124166666666667,E4,274,no,DTT,4 mM,R2,
10.174166666666666,E4,330,no,DTT,4 mM,R2,
10.224166666666667,E4,547,no,DTT,4 mM,R2,
10.274166666666666,E4,493,no,DTT,4 mM,R2,
10.324166666666667,E4,376,no,DTT,4 mM,R2,
10.374166666666667,E4,669,no,DTT,4 mM,R2,
10.424166666666666,E4,445,no,DTT,4 mM,R2,
10.474166666666667,E4,514,no,DTT,4 mM,R2,
10.524166666666666,E4,454,no,DTT,4 mM,R2,
10.574166666666667,E4,453,no,DTT,4 mM,R2,
10.624166666666667,E4,534,no,DTT,4 mM,R2,
10.674166666666666,E4,599,no,DTT,4 mM,R2,
10.724166666666667,E4,427,no,DTT,4 mM,R2,
10.774166666666666,E4,601,no,DTT,4 mM,R2,
10.824166666666667,E4,455,no,DTT,4 mM,R2,
10.874166666666667,E4,488,no,DTT,4 mM,R2,
10.924166666666666,E4,543,no,DTT,4 mM,R2,
10.974166666666667,E4,421,no,DTT,4 mM,R2,
11.024166666666666,E4,335,no,DTT,4 mM,R2,
11.074166666666667,E4,425,no,DTT,4 mM,R2,
11.124166666666667,E4,547,no,DTT,4 mM,R2,
11.174166666666666,E4,500,no,DTT,4 mM,R2,
11.224166666666667,E4,454,no,DTT,4 mM,R2,
11.274166666666666,E4,419,no,DTT,4 mM,R2,
11.324166666666667,E4,370,no,DTT,4 mM,R2,
11.374166666666667,E4,402,no,DTT,4 mM,R2,
11.424166666666666,E4,505,no,DTT,4 mM,R2,
11.474166666666667,E4,440,no,DTT,4 mM,R2,
11.524166666666666,E4,341,no,DTT,4 mM,R2,
11.574166666666667,E4,386,no,DTT,4 mM,R2,
11.624166666666667,E4,458,no,DTT,4 mM,R2,
11.674166666666666,E4,466,no,DTT,4 mM,R2,
11.724166666666667,E4,495,no,DTT,4 mM,R2,
11.774166666666666,E4,544,no,DTT,4 mM,R2,
11.824166666666667,E4,269,no,DTT,4 mM,R2,
11.874166666666667,E4,286,no,DTT,4 mM,R2,
11.924166666666666,E4,511,no,DTT,4 mM,R2,
11.974166666666667,E4,414,no,DTT,4 mM,R2,
12.024166666666666,E4,553,no,DTT,4 mM,R2,
0.024166666666666666,E5,3582,yes,DTT,4 mM,R2,
0.07416666666666667,E5,3481,yes,DTT,4 mM,R2,
0.12416666666666668,E5,2489,yes,DTT,4 mM,R2,
0.17416666666666666,E5,2763,yes,DTT,4 mM,R2,
0.22416666666666665,E5,1854,yes,DTT,4 mM,R2,
0.27416666666666667,E5,1779,yes,DTT,4 mM,R2,
0.32416666666666666,E5,2225,yes,DTT,4 mM,R2,
0.37416666666666665,E5,2107,yes,DTT,4 mM,R2,
0.4241666666666666,E5,1896,yes,DTT,4 mM,R2,
0.4741666666666667,E5,1741,yes,DTT,4 mM,R2,
0.5241666666666667,E5,1859,yes,DTT,4 mM,R2,
0.5741666666666667,E5,1704,yes,DTT,4 mM,R2,
0.6241666666666668,E5,1289,yes,DTT,4 mM,R2,
0.6741666666666667,E5,1806,yes,DTT,4 mM,R2,
0.7241666666666667,E5,1769,yes,DTT,4 mM,R2,
0.7741666666666667,E5,1409,yes,DTT,4 mM,R2,
0.8241666666666667,E5,1697,yes,DTT,4 mM,R2,
0.8741666666666668,E5,1290,yes,DTT,4 mM,R2,
0.9241666666666668,E5,1693,yes,DTT,4 mM,R2,
0.9741666666666667,E5,1571,yes,DTT,4 mM,R2,
1.0241666666666667,E5,1347,yes,DTT,4 mM,R2,
