Time,Temp C,well,value,na,na_conc,date,construct,system,repeat,gfp_max,mgapt_max,ratio
105.11666666666666,37.0,N8,16274,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
108.11666666666666,37.0,N8,15695,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
111.11666666666666,37.0,N8,16370,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
114.11666666666666,37.0,N8,15341,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
117.11666666666666,37.0,N8,16505,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
120.11666666666666,37.0,N8,16404,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
123.11666666666666,37.0,N8,15862,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
126.11666666666666,37.0,N8,16888,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
129.11666666666667,37.0,N8,16230,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
132.11666666666667,37.0,N8,15956,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
135.11666666666667,37.0,N8,16026,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
138.11666666666667,37.0,N8,15796,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
141.11666666666667,36.9,N8,16738,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
144.11666666666667,37.0,N8,15901,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
147.11666666666667,37.0,N8,16514,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
150.11666666666667,37.0,N8,15785,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
153.11666666666667,37.0,N8,15966,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
156.11666666666667,37.0,N8,15964,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
159.11666666666667,36.9,N8,16017,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
162.11666666666667,37.0,N8,15583,dna,5.0,2024.01.08,MGapt-deGFP,OnePot_ZJ_rxn,R1,57.0,16888.0,0.00337517764092847
