Time,Temp C,well,value,na,na_conc,chem,chem_conc,date,construct,system
2.0083333333333333,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.091666666666667,37.0,B19,22,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.175,37.0,B19,22,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.2583333333333333,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.341666666666667,37.0,B19,18,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.425,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.5083333333333333,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.591666666666667,37.0,B19,34,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.675,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.7583333333333333,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.841666666666667,37.0,B19,28,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
2.925,37.0,B19,22,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.0083333333333333,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.091666666666667,37.0,B19,38,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.175,37.0,B19,26,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.2583333333333333,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.341666666666667,37.0,B19,33,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.425,37.0,B19,31,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.5083333333333333,37.0,B19,36,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.591666666666667,37.0,B19,32,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.675,37.0,B19,28,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.7583333333333333,37.0,B19,20,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.841666666666667,37.0,B19,22,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
3.925,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.008333333333334,37.0,B19,29,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.091666666666667,37.0,B19,30,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.175,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.258333333333334,37.0,B19,23,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.341666666666667,37.0,B19,32,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
4.425,37.0,B19,27,,,snarf-5f,10uM,2023.09.09,9.04,snarf-5f
