,MGapt,DTT,MGapt_altered,mgapt,MGdye,time,Measured
0,0.5670000000000001,1000.0,0.6930000000000001,0.0,8.74,0.0,0.67095
1,0.33247340473199494,908.575798164279,0.9273456026311858,0.00011997143458369868,8.740180992636821,300.0,0.4715752451266728
2,0.20588106172751403,825.5919557722284,1.0538266000544687,0.00015003567417146268,8.740292338218012,600.0,0.3639550517356843
3,0.13435932818972157,750.2286557700243,1.1252240648754863,0.00017629078350385544,8.74041660693452,900.0,0.3031429379210445
4,0.09230383004300555,681.766608198676,1.1671413605285499,0.00020121676312970758,8.74055480942825,1200.0,0.267375034122288
5,0.06671882590808145,619.5640776132549,1.1925731367970516,0.00022623850940451426,8.740708037294677,1500.0,0.2456047964276392
6,0.050720990555346325,563.0436531812437,1.2084014835594277,0.0002522477554596395,8.740877525885038,1800.0,0.23198121308926045
7,0.040520455761127006,511.6835199267219,1.218414866335084,0.00027986024607569475,8.74106467790361,2100.0,0.2232826857113896
8,0.03395583431429875,465.0109989370173,1.2247730915057042,0.00030954821300239105,8.741271074179862,2400.0,0.21767179804015438
9,0.029754742857529135,422.5973645404838,1.2287467764305087,0.0003417101529770647,8.741498480711861,2700.0,0.21406675932210542
10,0.027146693880698448,384.0534683750702,1.2311044449957707,0.0003767142537681841,8.74174886112348,3000.0,0.21181236063006406
11,0.025653525188904985,349.02593091241266,1.2323220922811022,0.0004149156285612606,8.742024382529959,3300.0,0.2105018390310703
12,0.024972398217597978,317.1937682918651,1.2327001674976836,0.0004566769887824771,8.742327434284675,3600.0,0.2098774233422505
13,0.024908552672941252,288.2653738318469,1.2324308048516395,0.0005023763485692314,8.742660642475657,3900.0,0.20977317340068719
14,0.02533565960878921,261.9758012229343,1.231637457595581,0.0005524112310427859,8.743026882794355,4200.0,0.2100812782481264
15,0.026171886797838394,238.0843101855052,1.2303988148111606,0.000607195321155691,8.743429298390405,4500.0,0.21073170901951246
16,0.02736506503161493,216.3721451935454,1.2287635877479661,0.0006671985791880164,8.743871347219882,4800.0,0.21167960319380985
17,0.02888339848332532,196.64052036453546,1.2267598160007183,0.000732903979342714,8.744356785515428,5100.0,0.21289737088343305
18,0.030709479321215653,178.7087936333698,1.2244008048963293,0.0008048370437041389,8.744889715781934,5400.0,0.21436960005566505
19,0.032836411836083976,162.41281430947006,1.221688981231864,0.0008835626978838199,8.745474606931566,5700.0,0.21608975902086358
20,0.03526521838004635,147.6033974037169,1.2186184601176024,0.0009696879145439287,8.746116321501878,6000.0,0.2180579873976867
21,0.038003195393213764,134.1449815851967,1.215176662988502,0.0010638624262544426,8.746820141617803,6300.0,0.22027969484148904
22,0.041062746222734835,121.914370253436,1.211345454281674,0.0011667821917600726,8.747591799495135,6600.0,0.22276456436498593
23,0.04446063591142427,110.79960597761962,1.2071018628608274,0.0012791868698689974,8.748437501227285,6900.0,0.2255259153405484
24,0.0482175105112216,100.6989489038186,1.2024185277287913,0.0014018657831997585,8.749363961759496,7200.0,0.22858028967054028
25,0.052357563097556875,91.51994001369887,1.197264013031598,0.0015356499433271105,8.7503784238704,7500.0,0.23194716505229657
