,MGapt,DTT,MGapt_altered,mgapt,MGdye,time,Measured
0,0.5670000000000001,1000.0,0.6930000000000001,0.0,8.74,0.0,0.67095
1,0.5301397988103884,988.8168914330089,0.7297742158737379,8.036971834316883e-05,8.74008598531587,36.03002502085071,0.6396059311914492
2,0.496075809671551,977.7611402544851,0.763827541631526,8.507105680408533e-05,8.74009664869692,72.06005004170142,0.6106499409162799
3,0.46457255207824805,966.8311688212071,0.7953199967190628,8.957978281424592e-05,8.740107451202684,108.09007506255213,0.5838705515861075
4,0.43541617078298556,956.0253625208553,0.8244654335396795,9.391202926900095e-05,8.74011839567733,144.12010008340283,0.5590859858139374
5,0.40841228244977085,945.3421440557847,0.8514582328088566,9.808259355153968e-05,8.740129484741367,180.15012510425353,0.5361310173710994
6,0.38338410825163877,934.7799712243731,0.8764751709286913,0.00010210505482396867,8.740140720819666,216.18015012510426,0.5148553838909424
7,0.3601707193642896,924.3373347689934,0.8996771744662824,0.00010599188770014489,8.740152106169424,252.21017514595496,0.495122295534232
8,0.33862555280955925,914.0127565434364,0.921210804289602,0.00010975455629311591,8.740163642900836,288.24020016680566,0.47680717345299956
9,0.3186149910857067,903.8047877491322,0.9412096759042823,0.00011340361838758392,8.740175333010011,324.27022518765637,0.459796442471349
10,0.3000171349657001,893.7120073868408,0.9597956866568241,0.00011694878657806987,8.740187178377477,360.30025020850707,0.4439864879642237
11,0.2827207017867873,883.7330208532962,0.9770801174075536,0.00012039902261242664,8.740199180805659,396.33027522935777,0.4292827193979204
12,0.2666240279386312,873.8664586557347,0.9931646300427531,0.00012376258955473709,8.740211342018616,432.3603002502085,0.41559872244504414
13,0.25163415976021114,864.110975226179,1.008142176570131,0.00012704710773758294,8.740223663669658,468.3903252710592,0.40285548624573075
14,0.23766604813584577,854.4652478541121,1.0220978044682207,0.0001302596527930624,8.740236147395931,504.4203502919099,0.3909807188060789
15,0.2246418281418193,844.9279757163237,1.03510937714202,0.0001334066925477945,8.74024879471616,540.4503753127606,0.3799082347131223
16,0.21249016213977645,835.4978789800982,1.047248230554744,0.00013649439981958014,8.740261607305474,576.4804003336113,0.36957739672298806
17,0.2011456446600416,826.1736979765419,1.058579768887099,0.0001395281403308451,8.740274586452859,612.5104253544621,0.35993260999310644
18,0.19054826766197172,816.9541924447395,1.0691639985209465,0.00014251326177955727,8.74028773381709,648.5404503753127,0.3509228674401137
19,0.1806429390436599,807.838140837251,1.079056009103138,0.0001454555629104702,8.740301051853125,684.5704753961635,0.3425013404091306
20,0.17137904739567036,798.8243396719785,1.0883064156994666,0.00014835430991347854,8.740314536905089,720.6005004170141,0.33462500975059034
21,0.1627100636829027,789.9116029622497,1.0969617293705083,0.00015123039484690905,8.740328206945971,756.6305254378649,0.3272543230884789
22,0.15459318718880208,781.0987616025837,1.1050647782873382,0.00015405833761713284,8.740342034523882,792.6605504587155,0.3203529039319028
23,0.146989017985013,772.38466295016,1.1126549406458308,0.00015686278945743358,8.740356041366649,828.6905754795663,0.31388725908188764
24,0.13986127306962343,763.768170300396,1.1197684933118857,0.0001596507891211467,8.740370233615893,864.720600500417,0.3078265470664063
25,0.13317651068097253,755.2481624488162,1.126438889128489,0.00016241326933722123,8.740384600187939,900.7506255212677,0.30214234405024587
26,0.1269038625560706,746.8235331278955,1.1326969904619308,0.00016515757057032602,8.740399146979408,936.7806505421185,0.29680841112536027
27,0.12101488648312098,738.4931910204798,1.1385712379980857,0.00016788643954530086,8.740413875516204,972.8106755629691,0.29180057218283384
28,0.11548329199165465,730.256058982664,1.1440879206320091,0.0001706024641535177,8.740428787373745,1008.8407005838199,0.287096480086456
29,0.1102847940221313,722.1110738849173,1.1492713218356192,0.00017330806945155603,8.740443884139657,1044.8707256046705,0.2826754922974742
30,0.10539694183780744,714.0571862917548,1.1541438907357437,0.00017600553392619277,8.740459167423856,1080.9007506255211,0.278518525448169
31,0.10079897320602924,706.0933601460224,1.1587263879313439,0.0001786969995818345,8.740474638860034,1116.930775646372,0.2746079313957308
32,0.09647167342549619,698.2185724758941,1.163038026467219,0.00018138448120050241,8.74049030010469,1152.9608006672227,0.27092737739557904
33,0.09239723315326775,690.4318130925736,1.167096614002068,0.00018406988121330946,8.74050615284207,1188.9908256880733,0.2674617252535779
34,0.088559147581516,682.7320843656347,1.1709186536336162,0.00018675499503797768,8.740522198782282,1225.0208507089242,0.26419694562655843
35,0.0849421231802179,675.11840100136,1.1745194371568464,0.00018944151677478094,8.740538439660357,1261.0508757297748,0.26112003875374484
36,0.08153197643552075,667.5897897949774,1.1779131463222285,0.00019213104976869617,8.74055487723967,1297.0809007506255,0.258218948383855
37,0.0783155399376487,660.1452893975757,1.1811129467475776,0.00019482511356476066,8.740571513312192,1333.110925771476,0.25548248194978534
38,0.07528058457526794,652.7839501075551,1.1841310657256476,0.00019752514778043501,8.7405883496965,1369.140950792327,0.2529002444341151
39,0.07241574174681348,645.5048336614097,1.1869788700087733,0.00020023252177110509,8.740605388241825,1405.1709758131776,0.2504625722481295
40,0.0697104399373434,638.3070130455162,1.189666929232396,0.0002029485391063498,8.740622630827673,1441.2010008340283,0.2481604793222028
41,0.06715485013633973,631.1895723209888,1.19220507049921,0.00020567443972792083,8.740640079361853,1477.2310258548791,0.24598561071122121
42,0.06473982483344853,624.1516064362534,1.1946024393820378,0.00020841140600720887,8.740657735781905,1513.2610508757298,0.2439301907407542
43,0.062456844768938626,617.1922210531806,1.1968675531728359,0.00021116056733592683,8.740675602055607,1549.2910758965804,0.241986977744864
44,0.060297974438965445,610.3105323827092,1.1990083453754778,0.0002139230055596265,8.740693680182927,1585.321100917431,0.24014922624528712
45,0.05825581654910291,603.5056670220604,1.2010322112542453,0.00021669975644503144,8.740711972194015,1621.351125938282,0.2384106482372397
46,0.05632347041040164,596.776761796634,1.2029460494378412,0.00021949181293066746,8.740730480149114,1657.3811509591326,0.23676537782607782
47,0.05449449684164519,590.1229636119378,1.2047562970174337,0.0002223001276399257,8.740749206138272,1693.4111759799832,0.2352079413942602
48,0.05276288620322774,583.5434293107184,1.206468961508886,0.00022512561938581047,8.74076815228523,1729.441201000834,0.23373323042956062
49,0.05112302571617542,577.0373255288214,1.20808965353427,0.0002279691750819833,8.740787320746891,1765.4712260216847,0.2323364737463159
50,0.04956966920673459,570.6038285550419,1.2096236170791463,0.00023083165038158442,8.74080671371145,1801.5012510425354,0.23101321176860654
51,0.048097913249150304,564.2421242011183,1.2110757533545002,0.00023371386688792576,8.740826333393679,1837.531276063386,0.22975927625232534
52,0.04670317158181301,557.9514076696657,1.212450646376051,0.0002366166190821005,8.740846182039462,1873.561301084237,0.22857076853822064
53,0.04538115255796406,551.7308834270386,1.2137525855054059,0.00023954068400382193,8.740866261933952,1909.5913261050875,0.22744404038377491
54,0.0441278369157212,545.579765076746,1.214985587681314,0.00024248682183673732,8.740886575400278,1945.6213511259382,0.2263756750679183
55,0.04293946220018074,539.4972752449341,1.2161534130138563,0.00024545576020933645,8.740907124783272,1981.6513761467888,0.22536247415225918
56,0.0418125007749662,533.4826454546394,1.2172595867634963,0.0002484482065540819,8.740927912458844,2017.6814011676397,0.22440143878949065
57,0.040743646554912125,527.5351160156689,1.2183074126175768,0.0002514648400894765,8.740948940824815,2053.7114261884903,0.22348975844754865
58,0.03972979998563229,521.6539359123017,1.2192999876744925,0.00025450634886539886,8.740970212337173,2089.741451209341,0.22262479813680616
59,0.038768051158190805,515.8383626868764,1.2202402193555384,0.00025757340418411156,8.740991729483557,2125.7714762301916,0.22180408406152158
60,0.0378556698010235,510.08766233735594,1.22113083540179,0.0002606666712636337,8.741013494794469,2161.8015012510423,0.22102529511129201
61,0.036990092419267706,504.4011092097226,1.2219743967882672,0.0002637867595545638,8.74103551078975,2197.8315262718934,0.22028625193750778
62,0.03616890949837256,498.7779858901418,1.2227733104722875,0.000266934271016266,8.741057780026635,2233.861551292744,0.21958490606921569
63,0.035389857699902785,493.2175831083452,1.2235298371891496,0.00027010981223505107,8.74108030510824,2269.8915763135947,0.21891933327827523
64,0.03465080807596345,487.7191996325831,1.2242461032276037,0.00027331399931625606,8.741103088693704,2305.9216013344453,0.218287723560104
65,0.03394975771329395,482.2821421719498,1.224924108750078,0.00027654749574852186,8.741126133533866,2341.951626355296,0.21768837402580563
66,0.03328482397041444,476.9057252859838,1.2255657337384775,0.00027981083068021555,8.741149442288311,2377.9816513761466,0.21711968403118606
67,0.03265423162896384,471.58927127633837,1.2261727506822735,0.0002831045593678107,8.74117301768595,2414.0116763969972,0.21658014423130484
68,0.03205631220823363,466.33211011046524,1.2267468252632174,0.00028642926996967367,8.74119686252572,2450.0417014178483,0.21606833599771624
69,0.031489491469975,461.1335793134639,1.2272895289147798,0.00028978551413589036,8.741220979612402,2486.071726438699,0.215582920807192
70,0.030952287812503445,455.9930238906594,1.2278023403575775,0.00029317387986789,8.741245371827068,2522.1017514595496,0.21512263886614008
71,0.030443303250101313,450.90979622900636,1.2282866546879638,0.0002965949238456729,8.741270042059078,2558.1317764804003,0.21468630145329587
72,0.029961219819907268,445.8832560144536,1.2287437869710547,0.0003000491700716464,8.741294993206187,2594.161801501251,0.21427278786556547
73,0.029504795203089133,440.9127701482453,1.2291749765623374,0.00030353716999905687,8.741320228231727,2630.1918265221016,0.21388104168743974
74,0.029072854616020435,435.99771264958457,1.229581395272618,0.00030705944463677194,8.741345750108513,2666.221851542952,0.21351006390691313
75,0.028664291545359932,431.1374645899212,1.2299641465622924,0.0003106165559618087,8.741371561889492,2702.2518765638033,0.2131589135297038
76,0.02827805844551773,426.3314139910193,1.2303242748872172,0.0003142090638345355,8.741397666664396,2738.281901584654,0.2128266996786003
77,0.027913168044222322,421.5789557628183,1.2306627644389725,0.00031783747952910616,8.741424067513922,2774.3119266055046,0.21251258271006818
78,0.02756868554755487,416.87949160612493,1.230980546887372,0.0003215023189434735,8.741450767562188,2810.3419516263552,0.21221576758066066
79,0.027243728879842513,412.2324299486302,1.2312785011143255,0.0003252041319936333,8.741477770002948,2846.371976647206,0.21193550404699135
80,0.026937462885778335,407.6371858542997,1.2315574590493614,0.00032894346307464346,8.741505078061973,2882.4020016680565,0.21167108174318255
