,MGapt,DTT,MGapt_altered,mgapt,MGdye,time,Measured
0,0.099,1000.0,0.12100000000000001,0.0,9.78,0.0,0.11715
1,0.09256400560225837,988.8470752536912,0.1274225776907658,1.2540462415684533e-05,9.780013416706977,36.03002502085071,0.11167739225587324
2,0.0866160874373253,977.8189357678574,0.13336883233972566,1.3273704067208933e-05,9.780015080222949,72.06005004170142,0.10662141228828415
3,0.08111513789641715,966.9141663364882,0.13886809667809294,1.3976894934088114e-05,9.780016765425488,108.09007506255213,0.1019453523981311
4,0.07602388311435497,956.1313547239778,0.14395764412798634,1.4652549995039915e-05,9.780018472757655,144.12010008340283,0.09761752973355292
5,0.0713084226883082,945.4691078991931,0.1486713746828754,1.5302977979283636e-05,9.780020202628814,180.15012510425353,0.09360912889073951
6,0.06693789917766092,934.9260512808763,0.1530401454040683,1.593029917367744e-05,9.780021955418269,216.18015012510426,0.08989392098827116
7,0.06288423754402002,924.5008283900182,0.1570920309771426,1.65364601861801e-05,9.780023731478835,252.21017514595496,0.0864480421905914
8,0.05912186311776868,914.1921003658492,0.16085260574128288,1.7123250624123592e-05,9.780025531140945,288.24020016680566,0.08324975397896112
9,0.055627446179287124,903.9985454927094,0.16434519910416953,1.7692318528509937e-05,9.78002735471654,324.27022518765637,0.08027922604491255
10,0.052379709338542864,893.9188588285898,0.1675910881620444,1.8245179518007433e-05,9.78002920249941,360.30025020850707,0.07751837256284952
11,0.04935923216034289,883.9517518273948,0.17060969306904733,1.8783231230445598e-05,9.780031074770605,396.33027522935777,0.0749506861207
12,0.04654826848048241,874.095951971646,0.17341875971889512,1.9307764078501648e-05,9.780032971800614,432.3603002502085,0.07256108243831667
13,0.043930588152936066,864.3502024335199,0.17603451799763978,1.981996885736024e-05,9.780034893849413,468.3903252710592,0.07033576585258203
14,0.04149134096948895,854.7132617654107,0.17847181786181254,2.0320945571850114e-05,9.780036841168686,504.4203502919099,0.06826211364876084
15,0.03921693224500267,845.1839036065298,0.18074425374948128,2.0811713195470154e-05,9.780038814005504,540.4503753127606,0.06632857030742485
16,0.0370949069861097,835.7609163998645,0.1828642804129536,2.1293214020559997e-05,9.780040812600923,576.4804003336113,0.06452454904805274
17,0.03511384698714385,826.4431031245647,0.18484331582042018,2.1766321332163092e-05,9.780042837192422,612.5104253544621,0.06284034436020688
18,0.03326327213760492,817.2292810342179,0.1866918398485424,2.2231844345635324e-05,9.780044888013839,648.5404503753127,0.06126704811488627
19,0.0315335603654586,808.1182814187391,0.1884194743368716,2.2690534646878894e-05,9.780046965297656,684.5704753961635,0.05979648151598934
20,0.02991587271002921,799.1089493740751,0.19003505800751658,2.314309757152233e-05,9.78004906928244,720.6005004170141,0.05842113141115669
21,0.028402083597561415,790.2001435787502,0.19154671621468594,2.359017068020498e-05,9.780051200187737,756.6305254378649,0.0571340910297643
22,0.026984719069156265,781.3907360813902,0.19296192266795914,2.40323764823912e-05,9.780053358262869,792.6605504587155,0.05592900746935013
23,0.025656898151028663,772.6796120925973,0.19428755811352946,2.447027324642339e-05,9.780055543735426,828.6905754795663,0.05480003186805808
24,0.02441228323296662,764.0656697895187,0.1955299599550891,2.4904358484066177e-05,9.780057756811924,864.720600500417,0.053741777226229984
25,0.023245032890469572,755.5478201242287,0.19669496930052374,2.533520544268555e-05,9.780059997808996,900.7506255212677,0.05274927828554813
26,0.022149759833870648,747.1249866392534,0.19778797332361384,2.576314694655113e-05,9.780062266842492,936.7806505421185,0.05181795583241272
27,0.021121492787391324,738.7961052899349,0.19881394294072682,2.6188735225298802e-05,9.780064564271864,972.8106755629691,0.050943584228500344
28,0.020155641574882734,730.5601242709449,0.1997774681042873,2.6612352486049404e-05,9.780066890320837,1008.8407005838199,0.05012226179052583
29,0.019247964325240677,722.4160038466783,0.2006827905476022,2.7034263299281777e-05,9.780069245127185,1044.8707256046705,0.04935038290738101
30,0.01839453994094492,714.3627161905713,0.20153383097997585,2.7454960776415276e-05,9.780071629079153,1080.9007506255211,0.048624614587941296
31,0.017591741602723074,706.3992452255125,0.20233421600441232,2.787473921049042e-05,9.780074042392968,1116.930775646372,0.04794187400338492
